0	-29.02
1	-21.744
2	-19.427
3	-18.741
4	-18.63
5	-18.577
6	-18.569
7	-18.201
8	-18.052
9	-17.955
10	-17.923
11	-17.938
12	-17.909
13	-17.801
14	-17.735
15	-17.696
16	-17.636
17	-17.612
18	-17.618
19	-17.624
20	-17.613
21	-17.615
22	-17.601
23	-17.601
24	-17.601
25	-17.604
26	-17.603
27	-17.605
28	-17.609
29	-17.599
30	-17.602
31	-17.597
32	-17.602
33	-17.604
34	-17.606
35	-17.598
36	-17.597
37	-17.596
38	-17.603
39	-17.601
40	-17.601
41	-17.602
42	-17.593
43	-17.6
44	-17.597
45	-17.6
46	-17.601
47	-17.607
48	-17.607
49	-17.603
50	-17.606
51	-17.605
52	-17.606
53	-17.608
54	-17.607
55	-17.612
56	-17.607
57	-17.608
58	-17.619
59	-17.611
60	-17.621
61	-17.622
62	-17.613
63	-17.614
64	-17.611
65	-17.655
66	-17.764
67	-17.781
68	-17.824
69	-17.843
70	-17.864
71	-17.86
72	-17.895
73	-18.127
74	-18.946
75	-21.557
76	-23.484
77	-24.973
78	-25.138
79	-25.596
80	-25.832
81	-26.046
82	-26.171
83	-26.275
84	-26.336
85	-26.386
86	-26.435
87	-26.498
88	-26.535
89	-26.572
90	-26.608
91	-26.632
92	-26.652
93	-26.667
94	-26.676
95	-26.686
96	-26.7
97	-26.709
98	-26.74
99	-26.755
100	-26.783
101	-26.789
102	-26.777
103	-26.755
104	-26.758
105	-26.773
106	-26.852
107	-26.883
108	-26.861
109	-26.87
110	-26.874
111	-26.889
112	-26.874
113	-26.865
114	-26.849
115	-26.843
116	-26.847
117	-26.835
118	-26.834
119	-26.825
120	-26.828
121	-26.824
122	-26.826
123	-26.816
124	-26.814
125	-26.807
126	-26.812
127	-26.813
128	-26.816
129	-26.815
130	-26.811
131	-26.811
132	-26.808
133	-26.802
134	-26.807
135	-26.805
136	-26.807
137	-26.813
138	-26.818
139	-26.811
140	-26.815
141	-26.805
142	-26.806
143	-26.813
144	-26.82
145	-26.815
146	-26.827
147	-26.823
148	-26.828
149	-26.831
150	-26.835
151	-26.832
152	-26.842
153	-26.836
154	-26.842
155	-26.836
156	-26.848
157	-26.852
158	-26.851
159	-26.856
160	-26.859
161	-26.867
162	-26.862
163	-26.861
164	-26.871
165	-26.874
166	-26.875
167	-26.871
168	-26.878
169	-26.874
170	-26.871
171	-26.873
172	-26.882
173	-26.877
174	-26.88
175	-26.881
176	-26.878
177	-26.88
178	-26.884
179	-26.869
180	-26.877
181	-26.873
182	-26.87
183	-26.873
184	-26.879
185	-26.871
186	-26.874
187	-26.868
188	-26.866
189	-26.86
190	-26.86
191	-26.862
192	-26.853
193	-26.86
194	-26.85
195	-26.846
196	-26.862
197	-26.853
198	-26.847
199	-26.839
200	-26.849
201	-26.836
202	-26.839
203	-26.832
204	-26.835
205	-26.826
206	-26.825
207	-26.825
208	-26.826
209	-26.823
210	-26.817
211	-26.816
212	-26.83
213	-26.815
214	-26.821
215	-26.819
216	-26.819
217	-26.813
218	-26.819
219	-26.824
220	-26.821
221	-26.831
222	-26.821
223	-26.832
224	-26.829
225	-26.824
226	-26.825
227	-26.825
228	-26.834
229	-26.834
230	-26.834
231	-26.838
232	-26.843
233	-26.842
234	-26.847
235	-26.84
236	-26.848
237	-26.842
238	-26.845
239	-26.854
240	-26.853
241	-26.862
242	-26.857
243	-26.862
244	-26.864
245	-26.869
246	-26.871
247	-26.873
248	-26.877
249	-26.878
250	-26.88
251	-26.886
252	-26.89
253	-26.889
254	-26.902
255	-26.901
256	-26.901
257	-26.909
258	-26.91
259	-26.915
260	-26.922
261	-26.917
262	-26.923
263	-26.92
264	-26.919
265	-26.926
266	-26.925
267	-26.922
268	-26.926
269	-26.924
270	-26.923
271	-26.913
272	-26.926
273	-26.934
274	-26.934
275	-26.927
276	-26.93
277	-26.925
278	-26.931
279	-26.917
280	-26.927
281	-26.925
282	-26.923
283	-26.921
284	-26.922
285	-26.926
286	-26.924
287	-26.926
288	-26.921
289	-26.916
290	-26.921
291	-26.924
292	-26.918
293	-26.915
294	-26.915
295	-26.917
296	-26.906
297	-26.909
298	-26.913
299	-26.909
300	-26.91
301	-26.908
302	-26.903
303	-26.905
304	-26.912
305	-26.901
306	-26.903
307	-26.907
308	-26.909
309	-26.903
310	-26.907
311	-26.9
312	-26.897
313	-26.904
314	-26.906
315	-26.896
316	-26.901
317	-26.907
318	-26.903
319	-26.9
320	-26.897
321	-26.896
322	-26.893
323	-26.885
324	-26.897
325	-26.896
326	-26.899
327	-26.903
328	-26.901
329	-26.89
330	-26.904
331	-26.902
332	-26.9
333	-26.898
334	-26.904
335	-26.901
336	-26.898
337	-26.897
338	-26.9
339	-26.889
340	-26.907
341	-26.9
342	-26.899
343	-26.891
344	-26.904
345	-26.898
346	-26.889
347	-26.898
348	-26.896
349	-26.897
350	-26.902
351	-26.894
352	-26.909
353	-26.896
354	-26.902
355	-26.895
356	-26.902
357	-26.902
358	-26.906
359	-26.903
360	-26.905
361	-26.901
362	-26.901
363	-26.902
364	-26.908
365	-26.896
366	-26.899
367	-26.904
368	-26.898
369	-26.904
370	-26.897
371	-26.895
372	-26.902
373	-26.897
374	-26.895
375	-26.892
376	-26.892
377	-26.894
378	-26.892
379	-26.899
380	-26.888
381	-26.887
382	-26.886
383	-26.902
384	-26.886
385	-26.893
386	-26.886
387	-26.882
388	-26.885
389	-26.884
390	-26.884
391	-26.887
392	-26.889
393	-26.888
394	-26.889
395	-26.881
396	-26.885
397	-26.884
398	-26.877
399	-26.875
400	-26.88
401	-26.882
402	-26.89
403	-26.869
404	-26.887
405	-26.873
406	-26.875
407	-26.88
408	-26.877
409	-26.878
410	-26.878
411	-26.877
412	-26.881
413	-26.878
414	-26.884
415	-26.876
416	-26.879
417	-26.879
418	-26.873
419	-26.883
420	-26.876
421	-26.879
422	-26.876
423	-26.871
424	-26.879
425	-26.878
426	-26.885
427	-26.889
428	-26.88
429	-26.88
430	-26.884
431	-26.872
432	-26.885
433	-26.887
434	-26.889
435	-26.885
436	-26.88
437	-26.871
438	-26.884
439	-26.889
440	-26.879
441	-26.876
442	-26.88
443	-26.888
444	-26.879
445	-26.877
