0	-28.989
1	-21.715
2	-19.399
3	-18.813
4	-18.611
5	-18.6
6	-18.575
7	-18.244
8	-18.068
9	-17.984
10	-17.969
11	-17.945
12	-17.954
13	-17.868
14	-17.814
15	-17.79
16	-17.698
17	-17.672
18	-17.671
19	-17.672
20	-17.672
21	-17.669
22	-17.652
23	-17.643
24	-17.647
25	-17.642
26	-17.642
27	-17.639
28	-17.639
29	-17.643
30	-17.641
31	-17.636
32	-17.637
33	-17.633
34	-17.639
35	-17.645
36	-17.638
37	-17.643
38	-17.64
39	-17.642
40	-17.644
41	-17.644
42	-17.645
43	-17.642
44	-17.647
45	-17.64
46	-17.641
47	-17.641
48	-17.639
49	-17.647
50	-17.645
51	-17.641
52	-17.648
53	-17.638
54	-17.645
55	-17.658
56	-17.655
57	-17.662
58	-17.659
59	-17.675
60	-17.681
61	-17.687
62	-17.694
63	-17.682
64	-17.687
65	-17.704
66	-17.805
67	-17.866
68	-17.877
69	-17.955
70	-17.953
71	-17.933
72	-17.984
73	-18.158
74	-19.106
75	-21.911
76	-24.002
77	-25.908
78	-26.024
79	-26.648
80	-26.897
81	-27.217
82	-27.36
83	-27.509
84	-27.586
85	-27.657
86	-27.741
87	-27.833
88	-27.891
89	-27.937
90	-27.996
91	-28.056
92	-28.088
93	-28.124
94	-28.153
95	-28.154
96	-28.189
97	-28.204
98	-28.236
99	-28.309
100	-28.323
101	-28.339
102	-28.303
103	-28.276
104	-28.28
105	-28.316
106	-28.507
107	-28.549
108	-28.537
109	-28.558
110	-28.591
111	-28.531
112	-28.518
113	-28.497
114	-28.485
115	-28.482
116	-28.484
117	-28.472
118	-28.468
119	-28.475
120	-28.476
121	-28.478
122	-28.478
123	-28.467
124	-28.459
125	-28.463
126	-28.462
127	-28.463
128	-28.475
129	-28.48
130	-28.48
131	-28.477
132	-28.473
133	-28.478
134	-28.468
135	-28.479
136	-28.485
137	-28.481
138	-28.499
139	-28.481
140	-28.479
141	-28.515
142	-28.511
143	-28.528
144	-28.515
145	-28.517
146	-28.549
147	-28.559
148	-28.542
149	-28.553
150	-28.565
151	-28.582
152	-28.572
153	-28.593
154	-28.585
155	-28.595
156	-28.615
157	-28.61
158	-28.613
159	-28.624
160	-28.633
161	-28.638
162	-28.661
163	-28.658
164	-28.674
165	-28.666
166	-28.682
167	-28.669
168	-28.678
169	-28.721
170	-28.71
171	-28.718
172	-28.71
173	-28.721
174	-28.72
175	-28.719
176	-28.709
177	-28.732
178	-28.726
179	-28.732
180	-28.728
181	-28.726
182	-28.744
183	-28.734
184	-28.733
185	-28.739
186	-28.748
187	-28.747
188	-28.747
189	-28.739
190	-28.734
191	-28.727
192	-28.732
193	-28.722
194	-28.725
195	-28.719
196	-28.703
197	-28.712
198	-28.713
199	-28.702
200	-28.708
201	-28.704
202	-28.691
203	-28.701
204	-28.69
205	-28.674
206	-28.686
207	-28.668
208	-28.685
209	-28.667
210	-28.665
211	-28.67
212	-28.674
213	-28.658
214	-28.652
215	-28.65
216	-28.654
217	-28.654
218	-28.649
219	-28.643
220	-28.647
221	-28.634
222	-28.639
223	-28.641
224	-28.635
225	-28.633
226	-28.615
227	-28.635
228	-28.633
229	-28.633
230	-28.619
231	-28.62
232	-28.629
233	-28.634
234	-28.621
235	-28.637
236	-28.636
237	-28.621
238	-28.634
239	-28.655
240	-28.632
241	-28.643
242	-28.653
243	-28.65
244	-28.664
245	-28.648
246	-28.652
247	-28.669
248	-28.669
249	-28.676
250	-28.665
251	-28.682
252	-28.661
253	-28.678
254	-28.658
255	-28.667
256	-28.678
257	-28.676
258	-28.696
259	-28.695
260	-28.689
261	-28.673
262	-28.694
263	-28.694
264	-28.703
265	-28.681
266	-28.711
267	-28.691
268	-28.701
269	-28.71
270	-28.709
271	-28.682
272	-28.706
273	-28.705
274	-28.697
275	-28.709
276	-28.696
277	-28.702
278	-28.699
279	-28.698
280	-28.695
281	-28.703
282	-28.698
283	-28.71
284	-28.702
285	-28.694
286	-28.704
287	-28.716
288	-28.692
289	-28.69
290	-28.686
291	-28.705
292	-28.688
293	-28.691
294	-28.701
295	-28.696
296	-28.671
297	-28.686
298	-28.685
299	-28.688
300	-28.685
301	-28.672
302	-28.674
303	-28.691
304	-28.686
305	-28.673
306	-28.678
307	-28.678
308	-28.675
309	-28.675
310	-28.669
311	-28.684
312	-28.655
313	-28.694
314	-28.664
315	-28.679
316	-28.671
317	-28.677
318	-28.663
319	-28.667
320	-28.689
321	-28.668
322	-28.691
323	-28.673
324	-28.679
325	-28.674
326	-28.683
327	-28.677
328	-28.67
329	-28.682
330	-28.671
331	-28.672
332	-28.67
333	-28.668
334	-28.682
335	-28.68
336	-28.674
337	-28.682
338	-28.697
339	-28.687
340	-28.674
341	-28.676
342	-28.692
343	-28.69
344	-28.68
345	-28.68
346	-28.689
347	-28.705
348	-28.702
349	-28.69
350	-28.679
351	-28.689
352	-28.701
353	-28.694
354	-28.693
355	-28.706
356	-28.71
357	-28.69
358	-28.689
359	-28.707
360	-28.71
361	-28.673
362	-28.7
363	-28.717
364	-28.689
365	-28.675
366	-28.685
367	-28.702
368	-28.713
369	-28.691
370	-28.711
371	-28.703
372	-28.702
373	-28.71
374	-28.695
375	-28.702
376	-28.687
377	-28.696
378	-28.701
379	-28.714
380	-28.707
381	-28.706
382	-28.707
383	-28.695
384	-28.687
385	-28.705
386	-28.7
387	-28.704
388	-28.705
389	-28.707
390	-28.691
391	-28.689
392	-28.702
393	-28.704
394	-28.7
395	-28.677
396	-28.695
397	-28.7
398	-28.691
399	-28.697
400	-28.704
401	-28.689
402	-28.691
403	-28.714
404	-28.697
405	-28.703
406	-28.704
407	-28.717
408	-28.702
409	-28.701
410	-28.703
411	-28.702
412	-28.7
413	-28.708
414	-28.709
415	-28.702
416	-28.708
417	-28.694
418	-28.711
419	-28.703
420	-28.703
421	-28.705
422	-28.692
423	-28.704
424	-28.699
425	-28.711
426	-28.706
427	-28.703
428	-28.676
429	-28.708
430	-28.707
431	-28.7
432	-28.697
433	-28.698
434	-28.703
435	-28.683
436	-28.698
437	-28.704
438	-28.71
439	-28.698
440	-28.702
441	-28.713
442	-28.712
443	-28.693
444	-28.715
445	-28.705
446	-28.713
447	-28.714
448	-28.722
449	-28.722
450	-28.72
451	-28.714
452	-28.703
453	-28.701
454	-28.688
455	-28.739
456	-28.703
457	-28.717
458	-28.697
459	-28.716
460	-28.716
461	-28.732
462	-28.705
463	-28.715
464	-28.725
465	-28.704
466	-28.698
467	-28.715
468	-28.705
469	-28.719
470	-28.721
471	-28.712
472	-28.727
473	-28.713
474	-28.727
475	-28.708
476	-28.722
477	-28.709
478	-28.716
479	-28.722
480	-28.709
481	-28.705
482	-28.72
483	-28.72
484	-28.723
485	-28.715
486	-28.715
487	-28.719
488	-28.717
489	-28.731
490	-28.73
491	-28.712
492	-28.722
493	-28.719
494	-28.717
495	-28.734
496	-28.729
497	-28.718
498	-28.719
499	-28.726
500	-28.729
501	-28.726
502	-28.717
503	-28.727
504	-28.728
505	-28.727
506	-28.712
507	-28.71
508	-28.713
509	-28.713
510	-28.712
511	-28.732
512	-28.72
513	-28.73
514	-28.736
515	-28.729
516	-28.726
517	-28.726
518	-28.726
519	-28.725
520	-28.721
521	-28.714
522	-28.733
523	-28.715
524	-28.727
525	-28.719
526	-28.715
527	-28.721
528	-28.719
529	-28.722
530	-28.732
531	-28.729
532	-28.724
533	-28.725
534	-28.717
535	-28.721
536	-28.718
537	-28.719
538	-28.724
539	-28.722
540	-28.727
541	-28.723
542	-28.723
543	-28.721
544	-28.722
545	-28.726
546	-28.735
547	-28.742
548	-28.734
549	-28.724
550	-28.751
551	-28.727
552	-28.719
553	-28.729
554	-28.725
555	-28.739
556	-28.73
557	-28.733
558	-28.739
559	-28.727
560	-28.717
561	-28.731
562	-28.723
